RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_X,CURRENT_FIX_Y,EYE_USED,NEXT_SAC_DURATION,TRIAL_FIXATION_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_START,VIDEO_NAME_START,IP_START_TIME,IP_END_TIME,__duration__1,audio,image
Sundar,1,328,520,54568,54892,146.5,659.2,RIGHT,32,216,10521986,1635,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,224,508,54928,55148,30.3,638,RIGHT,44,216,10521986,1646,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,196,502,55196,55388,330.8,572.5,RIGHT,44,216,10521986,1654,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,184,512,55436,55616,81,437.3,RIGHT,48,216,10521986,1661,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,212,473,55668,55876,60.3,68.3,RIGHT,40,216,10521986,1668,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,264,482,55920,56180,309.4,105.5,RIGHT,28,216,10521986,1675,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,152,501,56212,56360,386.8,64.1,RIGHT,36,216,10521986,1684,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,228,504,56400,56624,465.2,224.1,RIGHT,48,216,10521986,1690,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,208,514,56676,56880,172.9,248.2,RIGHT,32,216,10521986,1698,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,144,486,56916,57056,212.5,102.7,RIGHT,60,216,10521986,1705,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,220,497,57120,57336,355.3,654.4,RIGHT,48,216,10521986,1711,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,140,484,57388,57524,376.4,391.3,RIGHT,48,216,10521986,1719,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,208,463,57576,57780,379.5,134.8,RIGHT,32,216,10521986,1725,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,212,480,57816,58024,304.4,206.7,RIGHT,36,216,10521986,1732,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,144,518,58064,58204,250.2,332.5,RIGHT,32,216,10521986,1740,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,148,521,58240,58384,349.2,231.8,RIGHT,28,216,10521986,1745,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,360,462,58416,58772,436.3,147.1,RIGHT,24,216,10521986,1750,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,152,448,58800,58948,484.8,180.5,RIGHT,44,216,10521986,1762,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,168,474,58996,59160,386.2,414.3,RIGHT,44,216,10521986,1768,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,148,478,59208,59352,103.5,442.9,RIGHT,48,216,10521986,1774,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,164,437,59404,59564,184,155.9,RIGHT,36,216,10521986,1780,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,176,433,59604,59776,348.1,143,RIGHT,28,216,10521986,1786,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,336,457,59808,60140,419.5,131.7,RIGHT,56,216,10521986,1792,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,204,523,60200,60400,92.3,664.6,RIGHT,20,216,10521986,1804,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,144,499,60424,60564,86.7,602,RIGHT,52,216,10521986,1810,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,336,453,60620,60952,165.7,257,RIGHT,48,216,10521986,1816,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,384,468,61004,61384,379.7,191.4,RIGHT,32,216,10521986,1828,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,188,467,61420,61604,470.2,137.7,RIGHT,32,216,10521986,1840,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,200,470,61640,61836,563,150.2,RIGHT,44,216,10521986,1847,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,216,491,61884,62096,589.7,426.6,RIGHT,48,216,10521986,1854,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,192,456,62148,62336,736.8,253,RIGHT,36,216,10521986,1862,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,848,440,62376,63220,492.2,230.2,RIGHT,20,216,10521986,1869,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,140,413,63244,63380,532.2,222.1,RIGHT,36,216,10521986,1895,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,160,412,63420,63576,612.9,369.9,RIGHT,28,216,10521986,1900,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,156,407,63608,63760,622.2,253,RIGHT,32,216,10521986,1906,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,188,387,63796,63980,518.9,182.6,RIGHT,36,216,10521986,1912,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,368,401,64020,64384,342.4,166.2,RIGHT,44,216,10521986,1918,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,200,421,64432,64628,544.1,237.9,RIGHT,36,216,10521986,1931,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,328,439,64668,64992,353,314.4,RIGHT,28,216,10521986,1938,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,212,420,65024,65232,433.2,301.6,RIGHT,28,216,10521986,1948,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,152,408,65264,65412,334.6,263.8,RIGHT,24,216,10521986,1956,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,504,407,65440,65940,336.9,174,RIGHT,36,216,10521986,1961,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,1012,431,65980,66988,353.8,357.6,RIGHT,112,216,10521986,1977,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,236,385,67104,67336,393.9,209.7,RIGHT,20,216,10521986,2011,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,240,421,67360,67596,353.3,186,RIGHT,28,216,10521986,2018,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,236,439,67628,67860,348.4,280.1,RIGHT,32,216,10521986,2027,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,176,448,67896,68068,223.2,271,RIGHT,28,216,10521986,2035,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,256,441,68100,68352,293.2,212.5,RIGHT,28,216,10521986,2041,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,376,448,68384,68756,201.9,141.9,RIGHT,32,216,10521986,2049,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,380,491,68792,69168,292.1,203.9,RIGHT,36,216,10521986,2061,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,172,532,69208,69376,233.3,352,RIGHT,28,216,10521986,2074,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,564,506,69408,69968,271.9,181.5,RIGHT,32,216,10521986,2080,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,464,494,70004,70464,161.3,132.3,RIGHT,44,216,10521986,2098,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,164,476,70512,70672,407.6,252.1,RIGHT,48,216,10521986,2113,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,144,452,70724,70864,456.8,46.2,RIGHT,24,216,10521986,2119,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,1,192,430,70892,71080,489.3,3.5,RIGHT,32,216,10521986,2124,HandS.mp4,10521986,10593103,71000,HandSX.wav,HandS.mp4
Sundar,2,368,520,4,368,467.4,284.4,RIGHT,32,160,10593598,0,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,368,513,404,768,528.6,124.1,RIGHT,56,160,10593598,10,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,272,574,828,1096,661.8,683.3,RIGHT,32,160,10593598,22,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,596,563,1132,1724,793.8,710.1,RIGHT,24,160,10593598,32,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,564,599,1752,2312,760.1,727.6,RIGHT,24,160,10593598,50,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,292,652,2340,2628,720.8,591.1,RIGHT,24,160,10593598,68,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,292,674,2656,2944,628,501.9,RIGHT,164,160,10593598,77,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,216,630,3112,3324,576,568.7,RIGHT,20,160,10593598,91,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,680,642,3348,4024,575.1,513.8,RIGHT,44,160,10593598,98,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,288,583,4072,4356,559.8,201.8,RIGHT,44,160,10593598,120,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,128,603,4404,4528,603.5,542.8,RIGHT,20,160,10593598,130,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,168,631,4552,4716,608.7,493.8,RIGHT,16,160,10593598,134,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,520,626,4736,5252,590.7,458.4,RIGHT,24,160,10593598,140,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1060,637,5280,6336,549,477.2,RIGHT,52,160,10593598,156,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,292,574,6392,6680,550.9,169.8,RIGHT,48,160,10593598,189,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1376,638,6732,8104,577.3,482,RIGHT,20,160,10593598,200,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,296,673,8128,8420,604,499.6,RIGHT,20,160,10593598,241,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,536,660,8444,8976,571.4,461.8,RIGHT,168,160,10593598,251,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,396,669,9148,9540,575.2,481.7,RIGHT,32,160,10593598,272,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,180,729,9576,9752,654,567.5,RIGHT,16,160,10593598,285,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,2028,686,9772,11796,626.1,522.4,RIGHT,192,160,10593598,291,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,540,672,11992,12528,612,524.9,RIGHT,20,160,10593598,357,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,200,702,12552,12748,574.8,547.8,RIGHT,16,160,10593598,374,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1400,646,12768,14164,601.7,513.8,RIGHT,176,160,10593598,381,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1376,638,14344,15716,608,513.2,RIGHT,24,160,10593598,428,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,252,614,15744,15992,597.3,565.1,RIGHT,20,160,10593598,470,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,252,602,16016,16264,586.5,634.7,RIGHT,20,160,10593598,478,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,284,591,16288,16568,585.9,684.5,RIGHT,52,160,10593598,486,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,504,533,16624,17124,908.7,745.7,RIGHT,20,160,10593598,496,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,172,556,17148,17316,893.9,694.8,RIGHT,140,160,10593598,512,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,236,550,17460,17692,814.2,624.4,RIGHT,40,160,10593598,521,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,308,651,17736,18040,539.6,695.4,RIGHT,16,160,10593598,530,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,656,624,18060,18712,565.7,700.8,RIGHT,156,160,10593598,539,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,120,580,18872,18988,547,699.9,RIGHT,44,160,10593598,564,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,248,673,19036,19280,325.4,698.2,RIGHT,20,160,10593598,569,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,256,712,19304,19556,327.8,652.1,RIGHT,28,160,10593598,577,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,544,651,19588,20128,480.3,599.2,RIGHT,36,160,10593598,585,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,352,649,20168,20516,445.6,740.7,RIGHT,28,160,10593598,603,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,148,672,20548,20692,494.9,641.7,RIGHT,24,160,10593598,614,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,444,689,20720,21160,534.1,567.1,RIGHT,44,160,10593598,619,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,132,682,21208,21336,396.9,700.4,RIGHT,156,160,10593598,634,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,824,647,21496,22316,483.2,693.9,RIGHT,24,160,10593598,642,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,136,644,22344,22476,538.4,676.3,RIGHT,36,160,10593598,668,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,336,621,22516,22848,688.2,709.2,RIGHT,192,160,10593598,673,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,840,704,23044,23880,632.7,550,RIGHT,32,160,10593598,689,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,188,700,23916,24100,498.7,554.6,RIGHT,28,160,10593598,715,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,308,649,24132,24436,575.3,502.1,RIGHT,20,160,10593598,722,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,504,635,24460,24960,611,519.8,RIGHT,52,160,10593598,731,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,196,606,25016,25208,926.4,516.1,RIGHT,28,160,10593598,748,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,204,597,25240,25440,979.4,399.6,RIGHT,156,160,10593598,755,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,188,644,25600,25784,555.6,581.8,RIGHT,28,160,10593598,766,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,152,709,25816,25964,625.8,514.4,RIGHT,52,160,10593598,772,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,676,699,26020,26692,994.2,390,RIGHT,16,160,10593598,778,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,472,730,26712,27180,975.1,389.9,RIGHT,52,160,10593598,799,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,288,813,27236,27520,576.8,613.8,RIGHT,28,160,10593598,815,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,308,795,27552,27856,492.1,661,RIGHT,16,160,10593598,824,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,336,762,27876,28208,514.9,700.2,RIGHT,36,160,10593598,834,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,240,742,28248,28484,377.3,708.1,RIGHT,32,160,10593598,845,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1224,739,28520,29740,488.8,697.5,RIGHT,172,160,10593598,853,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,192,656,29916,30104,465.3,693.8,RIGHT,16,160,10593598,895,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,436,714,30124,30556,489.4,697.1,RIGHT,64,160,10593598,901,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,196,693,30624,30816,541.7,214.8,RIGHT,52,160,10593598,916,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,432,673,30872,31300,693,587.5,RIGHT,44,160,10593598,924,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,132,758,31348,31476,456.7,699.5,RIGHT,16,160,10593598,938,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,644,753,31496,32136,493.2,690.1,RIGHT,60,160,10593598,942,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,128,682,32200,32324,522.9,200.3,RIGHT,16,160,10593598,964,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,424,660,32344,32764,517.3,236.2,RIGHT,144,160,10593598,968,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,264,629,32912,33172,485.7,700.2,RIGHT,36,160,10593598,985,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,228,702,33212,33436,302.7,648.7,RIGHT,36,160,10593598,994,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,288,732,33476,33760,122.2,617.4,RIGHT,56,160,10593598,1002,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,224,742,33820,34040,231.4,325.3,RIGHT,48,160,10593598,1012,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,168,709,34092,34256,519.2,228.5,RIGHT,16,160,10593598,1020,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,160,696,34276,34432,507.2,244.3,RIGHT,108,160,10593598,1026,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,64,722,34544,34604,498.8,761.8,RIGHT,20,160,10593598,1034,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,3164,627,34628,37788,483.2,681.4,RIGHT,40,160,10593598,1036,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,472,568,37832,38300,686.5,668.1,RIGHT,48,160,10593598,1133,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,400,596,38352,38748,327.4,716.5,RIGHT,40,160,10593598,1148,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,360,566,38792,39148,507.2,722,RIGHT,16,160,10593598,1161,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,324,575,39168,39488,518.7,712.8,RIGHT,24,160,10593598,1173,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,484,571,39516,39996,499.3,638.5,RIGHT,28,160,10593598,1183,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,168,585,40028,40192,528.6,704,RIGHT,20,160,10593598,1198,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,248,592,40216,40460,553.9,684.1,RIGHT,28,160,10593598,1204,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,224,590,40492,40712,502,564.8,RIGHT,52,160,10593598,1212,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,180,596,40768,40944,522.7,248.3,RIGHT,16,160,10593598,1221,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,664,625,40964,41624,521.7,210.3,RIGHT,172,160,10593598,1227,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,228,632,41800,42024,501.6,688.6,RIGHT,56,160,10593598,1252,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,340,701,42084,42420,516,225.3,RIGHT,64,160,10593598,1260,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,236,774,42488,42720,396,669,RIGHT,36,160,10593598,1272,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,184,705,42760,42940,623.1,622.7,RIGHT,28,160,10593598,1280,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,572,671,42972,43540,565.6,573.9,RIGHT,28,160,10593598,1287,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,408,630,43572,43976,499.9,504.3,RIGHT,36,160,10593598,1305,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,216,597,44016,44228,606.4,453.2,RIGHT,32,160,10593598,1318,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,244,591,44264,44504,543.8,257.6,RIGHT,88,160,10593598,1326,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,248,631,44596,44840,509,670.6,RIGHT,52,160,10593598,1336,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,96,626,44896,44988,528.9,287,RIGHT,32,160,10593598,1345,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,312,595,45024,45332,556.1,165.6,RIGHT,20,160,10593598,1348,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,276,597,45356,45628,529.5,117.1,RIGHT,28,160,10593598,1358,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,488,648,45660,46144,493.2,190.8,RIGHT,52,160,10593598,1367,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,228,664,46200,46424,322.3,660.6,RIGHT,36,160,10593598,1384,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,176,664,46464,46636,477.8,681.2,RIGHT,36,160,10593598,1392,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,404,683,46676,47076,319.2,681.5,RIGHT,36,160,10593598,1398,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,288,672,47116,47400,530.5,717.9,RIGHT,36,160,10593598,1411,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,416,677,47440,47852,699.8,716.6,RIGHT,52,160,10593598,1421,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,192,766,47908,48096,326.9,690.4,RIGHT,28,160,10593598,1435,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,640,750,48128,48764,383.6,549.6,RIGHT,24,160,10593598,1441,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,308,691,48792,49096,433.6,484.3,RIGHT,44,160,10593598,1461,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,228,676,49144,49368,419.5,688.5,RIGHT,32,160,10593598,1472,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1248,639,49404,50648,424.5,478.8,RIGHT,16,160,10593598,1480,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,88,620,50668,50752,410,451.3,RIGHT,48,160,10593598,1518,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,376,615,50804,51176,515.8,193.9,RIGHT,20,160,10593598,1522,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,116,600,51200,51312,532.3,147.1,RIGHT,52,160,10593598,1534,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,292,565,51368,51656,905.8,35.2,RIGHT,56,160,10593598,1539,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,124,594,51716,51836,991.7,434.7,RIGHT,16,160,10593598,1549,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,260,608,51856,52112,964.1,419.6,RIGHT,28,160,10593598,1553,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,248,598,52144,52388,940.2,332,RIGHT,60,160,10593598,1562,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,256,665,52452,52704,372.2,267.2,RIGHT,36,160,10593598,1571,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,308,641,52744,53048,535.3,208,RIGHT,52,160,10593598,1580,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,296,663,53104,53396,452.8,541.4,RIGHT,16,160,10593598,1591,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,400,707,53416,53812,421.9,508.8,RIGHT,36,160,10593598,1600,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,292,728,53852,54140,351.1,668.4,RIGHT,28,160,10593598,1613,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,220,699,54172,54388,441.7,517.2,RIGHT,20,160,10593598,1623,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
